score,steps,e_time
2405.0,42,0.1181938648223877
2410.0,55,0.15024423599243164
2405.0,42,0.1163327693939209
2445.0,56,0.15343999862670898
2410.0,55,0.15022802352905273
2410.0,55,0.150404691696167
2445.0,56,0.15337705612182617
2410.0,55,0.15094614028930664
1336.0,41,0.11367201805114746
2506.0,62,0.16955184936523438
1336.0,41,0.11385607719421387
1316.0,84,0.226823091506958
2410.0,55,0.1502828598022461
2410.0,55,0.15066885948181152
2410.0,55,0.15134072303771973
2410.0,55,0.1515660285949707
2410.0,55,0.15057373046875
1316.0,84,0.23230409622192383
2445.0,56,0.16402411460876465
2445.0,56,0.15732407569885254
2410.0,55,0.1504518985748291
2405.0,42,0.11942076683044434
2410.0,55,0.15174484252929688
2445.0,56,0.15399503707885742
1316.0,84,0.22919106483459473
2410.0,55,0.1505751609802246
2410.0,55,0.15038514137268066
2410.0,55,0.1505420207977295
2410.0,55,0.15064382553100586
1905.0,56,0.15413904190063477
1316.0,84,0.22670888900756836
2410.0,55,0.1517319679260254
2851.0,52,0.1508491039276123
6643.0,83,0.22450876235961914
2410.0,55,0.15096282958984375
1905.0,56,0.1551809310913086
1462.0,68,0.21915602684020996
2410.0,55,0.15161895751953125
2410.0,55,0.15037178993225098
3847.0,63,0.1840369701385498
5261.0,82,0.2420027256011963
2815.0,54,0.1538388729095459
2410.0,55,0.15203285217285156
1905.0,56,0.15498089790344238
2410.0,55,0.15062832832336426
2410.0,55,0.1508791446685791
2506.0,62,0.17249321937561035
2410.0,55,0.15018391609191895
2410.0,55,0.15023517608642578
2410.0,55,0.15140604972839355
3050.0,192,0.5656559467315674
2405.0,42,0.11917710304260254
2410.0,55,0.15733671188354492
2410.0,55,0.15285611152648926
2445.0,56,0.15332698822021484
1892.0,62,0.17106199264526367
2110.0,92,0.2750058174133301
4739.0,142,0.3815271854400635
2410.0,55,0.15204501152038574
2410.0,55,0.15051794052124023
3787.0,66,0.18028712272644043
1316.0,84,0.22699689865112305
2445.0,56,0.15300607681274414
6744.0,89,0.2412710189819336
2445.0,56,0.1546156406402588
2506.0,62,0.16942310333251953
2410.0,55,0.15069007873535156
1316.0,84,0.23445558547973633
2410.0,55,0.15301108360290527
6943.0,96,0.26778602600097656
2320.0,55,0.15505409240722656
2410.0,55,0.15048599243164062
2410.0,55,0.15007686614990234
1906.0,51,0.14688396453857422
2410.0,55,0.15804076194763184
2405.0,42,0.11665797233581543
2410.0,55,0.15021491050720215
2410.0,55,0.1510169506072998
2405.0,42,0.12327098846435547
2410.0,55,0.15110301971435547
2445.0,56,0.15697693824768066
2445.0,56,0.15541601181030273
2410.0,55,0.1503129005432129
2410.0,55,0.15426993370056152
3320.0,60,0.1658000946044922
2410.0,55,0.15127015113830566
2410.0,55,0.1556839942932129
2410.0,55,0.1552591323852539
2410.0,55,0.15053987503051758
2405.0,42,0.11627316474914551
2410.0,55,0.15035104751586914
2410.0,55,0.151015043258667
2410.0,55,0.1502997875213623
1336.0,41,0.11310982704162598
3320.0,60,0.16533613204956055
2410.0,55,0.15035605430603027
2410.0,55,0.1504499912261963
2410.0,55,0.15040993690490723
2445.0,56,0.15285992622375488
1336.0,41,0.11298513412475586
1831.0,55,0.16316509246826172
2410.0,55,0.1502997875213623
2620.0,47,0.1341538429260254
2445.0,56,0.15523099899291992
2410.0,55,0.15036392211914062
2229.0,58,0.1788499355316162
2410.0,55,0.15424489974975586
2506.0,62,0.1735851764678955
2410.0,55,0.15020084381103516
1336.0,41,0.11472415924072266
2410.0,55,0.15158987045288086
1905.0,56,0.15454983711242676
2410.0,55,0.15057897567749023
2410.0,55,0.15029096603393555
2410.0,55,0.15116620063781738
1892.0,62,0.17075276374816895
1336.0,41,0.11301016807556152
1892.0,62,0.17023587226867676
4879.0,121,0.3617892265319824
2405.0,42,0.11823415756225586
1316.0,84,0.22725987434387207
5328.0,126,0.3664238452911377
1336.0,41,0.11311697959899902
1892.0,62,0.17420697212219238
2410.0,55,0.1554410457611084
2410.0,55,0.15116000175476074
3320.0,60,0.16613078117370605
2410.0,55,0.15025806427001953
2410.0,55,0.15112590789794922
2410.0,55,0.15006613731384277
2445.0,56,0.1530921459197998
2410.0,55,0.15281009674072266
2215.0,64,0.18685007095336914
2410.0,55,0.15103793144226074
2410.0,55,0.15052413940429688
2128.0,86,0.24039006233215332
2410.0,55,0.1502683162689209
2410.0,55,0.15559601783752441
2410.0,55,0.1511831283569336
2445.0,56,0.15334701538085938
2420.0,58,0.16382527351379395
2410.0,55,0.15026617050170898
2410.0,55,0.15871405601501465
2410.0,55,0.15447783470153809
2841.0,86,0.24681901931762695
2410.0,55,0.15064191818237305
2410.0,55,0.15064787864685059
1462.0,68,0.185499906539917
4627.0,73,0.21821212768554688
1892.0,62,0.17198491096496582
2410.0,55,0.15071702003479004
1336.0,41,0.11628270149230957
2410.0,55,0.15096187591552734
2410.0,55,0.14994287490844727
2420.0,54,0.1482410430908203
1892.0,62,0.17020010948181152
3787.0,66,0.1808309555053711
2410.0,55,0.15043377876281738
2410.0,55,0.1505138874053955
2405.0,42,0.1162421703338623
2410.0,55,0.1524209976196289
4048.0,60,0.1835341453552246
2410.0,55,0.1535630226135254
2410.0,55,0.15589499473571777
2405.0,42,0.11653876304626465
4920.0,120,0.3411130905151367
2410.0,55,0.15190792083740234
2410.0,55,0.15268421173095703
3519.0,108,0.32335329055786133
2410.0,55,0.15137982368469238
2405.0,42,0.11635899543762207
2410.0,55,0.15167593955993652
2215.0,64,0.18700861930847168
2410.0,55,0.1518557071685791
4739.0,142,0.38268518447875977
2410.0,55,0.15098810195922852
2410.0,55,0.15558075904846191
2881.0,54,0.1548600196838379
2410.0,55,0.1514730453491211
3587.0,78,0.2513918876647949
2410.0,55,0.1593799591064453
1373.0,76,0.22941017150878906
1313.0,50,0.1538400650024414
2410.0,55,0.15249300003051758
2445.0,56,0.15901875495910645
1336.0,41,0.1177988052368164
2410.0,55,0.15578579902648926
2410.0,55,0.15415215492248535
2410.0,55,0.15797710418701172
3787.0,66,0.20040178298950195
1316.0,84,0.2377610206604004
2410.0,55,0.15201091766357422
2410.0,55,0.1511077880859375
2445.0,56,0.1547839641571045
3787.0,66,0.19027495384216309
1831.0,55,0.15583491325378418
2410.0,55,0.16052603721618652
2410.0,55,0.16147303581237793
3320.0,60,0.17365574836730957
5513.0,62,0.18569278717041016
2410.0,55,0.15138602256774902
6643.0,83,0.22412586212158203
4739.0,142,0.3841729164123535
2410.0,55,0.1502699851989746
2410.0,55,0.15021228790283203
1892.0,62,0.17004895210266113
2410.0,55,0.1505908966064453
1892.0,62,0.170335054397583
6643.0,83,0.22491002082824707
1892.0,62,0.17017173767089844
4739.0,142,0.3937668800354004
2410.0,55,0.15382003784179688
2410.0,55,0.15482878684997559
2410.0,55,0.1519308090209961
1906.0,51,0.14377593994140625
2445.0,56,0.15329885482788086
2410.0,55,0.1508159637451172
2410.0,55,0.15141987800598145
2410.0,55,0.15022611618041992
2410.0,55,0.1504199504852295
2410.0,55,0.15064215660095215
1905.0,56,0.1548750400543213
3320.0,60,0.1661510467529297
2410.0,55,0.1547689437866211
1892.0,62,0.17537474632263184
2410.0,55,0.15160608291625977
2410.0,55,0.15111708641052246
1892.0,62,0.17030620574951172
2445.0,56,0.16014790534973145
2445.0,56,0.15597271919250488
1905.0,56,0.15416216850280762
2445.0,56,0.15314579010009766
2410.0,55,0.15045523643493652
2410.0,55,0.1513822078704834
1916.0,48,0.13619208335876465
2410.0,55,0.15028715133666992
2405.0,42,0.11699295043945312
2410.0,55,0.1511521339416504
2410.0,55,0.1501321792602539
2410.0,55,0.15082287788391113
2445.0,56,0.1531212329864502
2410.0,55,0.15000510215759277
2410.0,55,0.15027213096618652
2410.0,55,0.15024209022521973
1462.0,68,0.18587493896484375
2410.0,55,0.15024304389953613
6643.0,83,0.22466015815734863
2410.0,55,0.17253494262695312
2410.0,55,0.17587494850158691
4920.0,120,0.3226921558380127
2410.0,55,0.1504688262939453
2410.0,55,0.15034914016723633
4726.0,61,0.16796231269836426
2410.0,55,0.15050601959228516
6178.0,90,0.278933048248291
2410.0,55,0.1513669490814209
2410.0,55,0.15077781677246094
3787.0,66,0.18047475814819336
2410.0,55,0.15025806427001953
2410.0,55,0.15044188499450684
2410.0,55,0.1503438949584961
2116.0,57,0.16721630096435547
2410.0,55,0.15097904205322266
1905.0,56,0.15413904190063477
2410.0,55,0.15450787544250488
2410.0,55,0.15824079513549805
2410.0,55,0.1528949737548828
2410.0,55,0.1503908634185791
4739.0,142,0.3906712532043457
2410.0,55,0.1569070816040039
2410.0,55,0.15642285346984863
2405.0,42,0.11681699752807617
1316.0,84,0.22763419151306152
2410.0,55,0.15040898323059082
4739.0,142,0.3858649730682373
2410.0,55,0.15321111679077148
3787.0,66,0.18434691429138184
1456.0,85,0.2582690715789795
2506.0,62,0.17210984230041504
3913.0,66,0.1887071132659912
2410.0,55,0.15670275688171387
2410.0,55,0.15159916877746582
2410.0,55,0.1503133773803711
2410.0,55,0.15094923973083496
2410.0,55,0.15088915824890137
2410.0,55,0.15164923667907715
2410.0,55,0.15240693092346191
2410.0,55,0.1507091522216797
2410.0,55,0.15102314949035645
2410.0,55,0.15137815475463867
2410.0,55,0.1506669521331787
3408.0,94,0.27034497261047363
2410.0,55,0.15041089057922363
2420.0,54,0.14931797981262207
2410.0,55,0.1538858413696289
2618.0,76,0.2128760814666748
2410.0,55,0.15060710906982422
2410.0,55,0.15488004684448242
2881.0,54,0.16126322746276855
2410.0,55,0.1539907455444336
5507.0,142,0.42228198051452637
5475.0,159,0.48663926124572754
2562.0,57,0.17708420753479004
2410.0,55,0.15050888061523438
2410.0,55,0.15119194984436035
2410.0,55,0.15833210945129395
2410.0,55,0.1526930332183838
2506.0,62,0.1746046543121338
1336.0,41,0.11415910720825195
1336.0,41,0.11401009559631348
3320.0,60,0.1706829071044922
3396.0,49,0.15350604057312012
2410.0,55,0.15102005004882812
5328.0,126,0.34855103492736816
2410.0,55,0.1526651382446289
1016.0,49,0.1488797664642334
565.0,48,0.1478569507598877
2410.0,55,0.15993809700012207
2410.0,55,0.1550159454345703
2751.0,64,0.1929020881652832
2410.0,55,0.1513819694519043
2410.0,55,0.15124177932739258
2410.0,55,0.15014195442199707
2410.0,55,0.151472806930542
2445.0,56,0.15294480323791504
2506.0,62,0.1690528392791748
1905.0,56,0.1553342342376709
3320.0,60,0.16541504859924316
3147.0,52,0.14442992210388184
2410.0,55,0.15028691291809082
2445.0,56,0.15288496017456055
2445.0,56,0.156494140625
2410.0,55,0.1674652099609375
2505.0,43,0.12674307823181152
2410.0,55,0.15141916275024414
2410.0,55,0.1516568660736084
2020.0,55,0.15538525581359863
2410.0,55,0.1521439552307129
2506.0,62,0.17255115509033203
2506.0,62,0.16933512687683105
1892.0,62,0.17070317268371582
4525.0,70,0.20542097091674805
2410.0,55,0.15048003196716309
2405.0,42,0.11622118949890137
2410.0,55,0.15049076080322266
2405.0,42,0.1160728931427002
2410.0,55,0.15407299995422363
2410.0,55,0.15032386779785156
1905.0,56,0.1540069580078125
1336.0,41,0.11368823051452637
2410.0,55,0.15014195442199707
1892.0,62,0.17572903633117676
2410.0,55,0.15559029579162598
2410.0,55,0.1503739356994629
2410.0,55,0.15016603469848633
1316.0,84,0.2283167839050293
2410.0,55,0.15029692649841309
1336.0,41,0.11304998397827148
6643.0,83,0.22371697425842285
2445.0,56,0.15350604057312012
1316.0,84,0.22757887840270996
3320.0,60,0.16556286811828613
3226.0,61,0.17256665229797363
2410.0,55,0.150360107421875
2410.0,55,0.15031886100769043
2225.0,183,0.5045270919799805
2410.0,55,0.1524982452392578
2410.0,55,0.1571788787841797
2405.0,42,0.11840701103210449
2410.0,55,0.15471410751342773
3787.0,66,0.18477702140808105
1892.0,62,0.17629218101501465
2445.0,56,0.15506625175476074
2410.0,55,0.15088391304016113
3824.0,70,0.21379780769348145
2445.0,56,0.15330719947814941
2410.0,55,0.1505279541015625
3787.0,66,0.18051409721374512
2420.0,58,0.1587979793548584
5851.0,154,0.42512011528015137
2832.0,73,0.20864605903625488
6643.0,83,0.22641682624816895
2421.0,56,0.15749382972717285
2410.0,55,0.15414190292358398
6643.0,83,0.23113393783569336
2410.0,55,0.1503291130065918
3043.0,75,0.22026705741882324
2410.0,55,0.15017199516296387
2410.0,55,0.15022802352905273
2410.0,55,0.15018582344055176
2410.0,55,0.15033292770385742
1892.0,62,0.17013096809387207
2410.0,55,0.15023088455200195
2445.0,56,0.1533350944519043
1892.0,62,0.17568397521972656
2445.0,56,0.15655183792114258
2405.0,42,0.11631608009338379
2506.0,62,0.1688530445098877
3787.0,66,0.18155503273010254
2445.0,56,0.15462803840637207
2410.0,55,0.15070891380310059
2410.0,55,0.1519777774810791
2445.0,56,0.16269898414611816
2410.0,55,0.15282320976257324
2815.0,54,0.1490340232849121
2410.0,55,0.1540520191192627
6643.0,83,0.2251729965209961
2410.0,55,0.15299510955810547
2410.0,55,0.15437531471252441
2410.0,55,0.15129399299621582
1892.0,62,0.1701502799987793
4645.0,67,0.18677616119384766
6643.0,83,0.22468304634094238
2032.0,83,0.23035812377929688
2405.0,42,0.11601901054382324
2445.0,56,0.15345311164855957
2410.0,55,0.15043091773986816
2410.0,55,0.1503310203552246
2741.0,69,0.1986081600189209
2410.0,55,0.15371990203857422
4739.0,142,0.38906216621398926
3787.0,66,0.1809098720550537
2410.0,55,0.15053534507751465
2410.0,55,0.1501929759979248
2227.0,84,0.2579929828643799
1892.0,62,0.17173099517822266
2410.0,55,0.15046405792236328
3787.0,66,0.18541693687438965
2939.0,72,0.21071076393127441
2405.0,42,0.12094998359680176
2410.0,55,0.15398192405700684
2410.0,55,0.1540212631225586
1892.0,62,0.17011499404907227
2410.0,55,0.15131402015686035
1892.0,62,0.172698974609375
2410.0,55,0.1513350009918213
2445.0,56,0.15998101234436035
2410.0,55,0.15388894081115723
1586.0,68,0.18523406982421875
2410.0,55,0.15080595016479492
1316.0,84,0.22841215133666992
2410.0,55,0.15027117729187012
2405.0,42,0.11596918106079102
1892.0,62,0.17163586616516113
1336.0,37,0.10569119453430176
5058.0,90,0.2590627670288086
2410.0,55,0.15051913261413574
2410.0,55,0.1503140926361084
2410.0,55,0.1510787010192871
2410.0,55,0.1502680778503418
2410.0,55,0.1501598358154297
2410.0,55,0.15107393264770508
1892.0,62,0.17125415802001953
2410.0,55,0.15118789672851562
2410.0,55,0.1533818244934082
2410.0,55,0.15748810768127441
2445.0,56,0.1557300090789795
2410.0,55,0.15048789978027344
2410.0,55,0.1504359245300293
1316.0,84,0.22759771347045898
2410.0,55,0.15052485466003418
1316.0,84,0.228959321975708
2410.0,55,0.15079998970031738
2445.0,56,0.15377497673034668
2410.0,55,0.15117478370666504
2410.0,55,0.1518089771270752
1336.0,41,0.11359786987304688
2860.0,43,0.12097883224487305
2410.0,55,0.1506638526916504
4739.0,142,0.3887789249420166
1892.0,62,0.17069196701049805
2410.0,55,0.15080881118774414
2410.0,55,0.15706491470336914
2410.0,55,0.15411710739135742
2410.0,55,0.15097928047180176
1366.0,61,0.1680281162261963
2410.0,55,0.150726318359375
2410.0,55,0.15082883834838867
2410.0,55,0.15023589134216309
1316.0,84,0.22806882858276367
2410.0,55,0.15082812309265137
1586.0,68,0.18462896347045898
2410.0,55,0.15023016929626465
3787.0,66,0.1803288459777832
2410.0,55,0.15034103393554688
2717.0,114,0.3348579406738281
2410.0,55,0.1501302719116211
2405.0,42,0.12280607223510742
2410.0,55,0.15087318420410156
2410.0,55,0.15125489234924316
2410.0,55,0.15631985664367676
2410.0,55,0.15288591384887695
1892.0,62,0.1706099510192871
3520.0,55,0.16975808143615723
2410.0,55,0.15307307243347168
2405.0,42,0.11690115928649902
2410.0,55,0.15313315391540527
2506.0,62,0.17084574699401855
2410.0,55,0.15263700485229492
2410.0,55,0.1503281593322754
1892.0,62,0.17124390602111816
2410.0,55,0.15081286430358887
2410.0,55,0.15037012100219727
3320.0,60,0.17676901817321777
2410.0,55,0.15216398239135742
3787.0,66,0.18218207359313965
2410.0,55,0.15016508102416992
2410.0,55,0.15015506744384766
2410.0,55,0.15076589584350586
2832.0,62,0.18851518630981445
2445.0,56,0.15680193901062012
3320.0,60,0.1717071533203125
2410.0,55,0.15865802764892578
2445.0,56,0.16358590126037598
2410.0,55,0.15296316146850586
2410.0,55,0.15124297142028809
1905.0,56,0.15413904190063477
2410.0,55,0.15508699417114258
2410.0,55,0.15580391883850098
1336.0,41,0.11550378799438477
1905.0,56,0.161452054977417
2410.0,55,0.15234613418579102
1892.0,62,0.1704261302947998
2410.0,55,0.15268301963806152
2410.0,55,0.1535637378692627
2410.0,55,0.15047311782836914
1336.0,37,0.10356307029724121
2410.0,55,0.15207505226135254
1336.0,41,0.11939811706542969
2410.0,55,0.15654492378234863
2505.0,43,0.12059402465820312
1892.0,62,0.17028403282165527
2410.0,55,0.15862512588500977
2410.0,55,0.15126824378967285
1905.0,56,0.1543269157409668
6643.0,83,0.224686861038208
2506.0,62,0.16964197158813477
2410.0,55,0.15102291107177734
3205.0,43,0.1233818531036377
2410.0,55,0.15219402313232422
2410.0,55,0.1504499912261963
2410.0,55,0.15057086944580078
2445.0,56,0.15320301055908203
1892.0,62,0.1701521873474121
2410.0,55,0.15030503273010254
4739.0,142,0.3839709758758545
1905.0,56,0.16176414489746094
2410.0,55,0.1528000831604004
4351.0,66,0.18644404411315918
2410.0,55,0.15048885345458984
2410.0,55,0.1546323299407959
2421.0,55,0.1548759937286377
2410.0,55,0.15010380744934082
3320.0,60,0.17421293258666992
1366.0,61,0.17426204681396484
2410.0,55,0.15655899047851562
1628.0,80,0.24071788787841797
2410.0,55,0.1505143642425537
1316.0,84,0.22683191299438477
2451.0,64,0.18429803848266602
2410.0,55,0.15014410018920898
2410.0,55,0.15025830268859863
2410.0,55,0.1505129337310791
2410.0,55,0.14994215965270996
4739.0,142,0.3912050724029541
2410.0,55,0.15109777450561523
2410.0,55,0.15054583549499512
2410.0,55,0.15044498443603516
3116.0,81,0.21747922897338867
2410.0,55,0.15409302711486816
2445.0,56,0.15363311767578125
2410.0,55,0.15142297744750977
2410.0,55,0.15151405334472656
2410.0,55,0.15105080604553223
2410.0,55,0.15071821212768555
1905.0,56,0.15408086776733398
1316.0,84,0.22740697860717773
2410.0,55,0.1506948471069336
2651.0,52,0.1570749282836914
2410.0,55,0.15256071090698242
2410.0,55,0.1501009464263916
2410.0,55,0.1553020477294922
2410.0,55,0.1555309295654297
2410.0,55,0.15193915367126465
2445.0,56,0.15325307846069336
4739.0,142,0.3821539878845215
4138.0,68,0.20070624351501465
2410.0,55,0.15035104751586914
4032.0,76,0.2051539421081543
2405.0,42,0.11586308479309082
1316.0,84,0.22759509086608887
5154.0,66,0.19671010971069336
3787.0,66,0.18066096305847168
2410.0,55,0.15033173561096191
2410.0,55,0.1509859561920166
3320.0,60,0.16617417335510254
1336.0,41,0.11358404159545898
2410.0,55,0.15028882026672363
2032.0,83,0.2324051856994629
2506.0,62,0.17170095443725586
2445.0,56,0.1535930633544922
4242.0,80,0.22929096221923828
2410.0,55,0.15037107467651367
2405.0,42,0.1161489486694336
2445.0,56,0.15315604209899902
2410.0,55,0.1503288745880127
5058.0,90,0.24505877494812012
2445.0,56,0.15349197387695312
6643.0,83,0.22961878776550293
2410.0,55,0.15031886100769043
2410.0,55,0.15060782432556152
2410.0,55,0.15011978149414062
2410.0,55,0.1500720977783203
2410.0,55,0.1599259376525879
6643.0,83,0.2273402214050293
2410.0,55,0.1544811725616455
2618.0,76,0.21481084823608398
2410.0,55,0.15117621421813965
1905.0,56,0.1542191505432129
2405.0,42,0.11807489395141602
2445.0,56,0.15452098846435547
2410.0,55,0.15021800994873047
1905.0,56,0.15377521514892578
2506.0,62,0.16976380348205566
2410.0,55,0.15050482749938965
2410.0,55,0.15049076080322266
2410.0,55,0.1505420207977295
2410.0,55,0.15020489692687988
1892.0,62,0.17010807991027832
2410.0,55,0.15036296844482422
2410.0,55,0.15029501914978027
5037.0,146,0.40116190910339355
2410.0,55,0.15329360961914062
2410.0,55,0.15770411491394043
1316.0,84,0.23171186447143555
2410.0,55,0.1504659652709961
2243.0,98,0.29640722274780273
2421.0,56,0.15518903732299805
3787.0,66,0.18096423149108887
2410.0,55,0.15023493766784668
2506.0,62,0.17052698135375977
3612.0,76,0.22234201431274414
1336.0,41,0.11475992202758789
2215.0,64,0.17615413665771484
2405.0,42,0.11606502532958984
2410.0,55,0.15010595321655273
4575.0,87,0.2562587261199951
4879.0,121,0.3238210678100586
2421.0,56,0.15474724769592285
2410.0,55,0.15680289268493652
6643.0,83,0.22757720947265625
2410.0,55,0.15113401412963867
2095.0,74,0.214493989944458
2410.0,55,0.1516590118408203
2410.0,55,0.15830612182617188
3320.0,60,0.17029595375061035
1336.0,41,0.11356902122497559
2410.0,55,0.15050888061523438
2410.0,55,0.15098214149475098
2410.0,55,0.15057110786437988
2410.0,55,0.15064120292663574
2410.0,55,0.15058612823486328
2410.0,55,0.15059471130371094
2410.0,55,0.1508188247680664
4739.0,142,0.38829994201660156
1905.0,56,0.16045379638671875
2410.0,55,0.1544358730316162
2410.0,55,0.15480709075927734
2435.0,56,0.15673518180847168
2410.0,55,0.15027403831481934
2445.0,56,0.15349459648132324
2410.0,55,0.15134191513061523
1336.0,41,0.11317801475524902
2445.0,56,0.15518426895141602
2410.0,55,0.15097904205322266
